,COD_TRAFO,CONSUMO,CONS_PROME,LATITUDE,LONGITUDE,EMPRESA,MES,ANO
56808,19954TR1,85006,81197,4.6006602999999995,-74.07020701,2103,1,2018
56811,19955TR1,63168,59195,4.60069009,-74.07515508,2103,1,2018
56860,19970TR1,58409,49685,4.59808543,-74.06935331,2103,1,2018
56904,19989TR1,79473,90918,4.60124873,-74.07394785,2103,1,2018
56911,19991TR1,52229,55799,4.60042825,-74.073254,2103,1,2018
56913,19992TR1,51232,51610,4.6004442999999995,-74.0737519,2103,1,2018
57083,1T00190,52200,56609,7.941389999999999,-72.501903,604,1,2018
57119,1T00229,55645,57417,7.936983000000001,-72.503738,604,1,2018
57121,1T00231,54927,55951,7.934777,-72.504284,604,1,2018
57641,1T00850,56732,147432,7.885567999999999,-72.496732,604,1,2018
57807,1T01048,53640,21333,7.897528,-72.508188,604,1,2018
57846,1T01103,50636,48725,7.932691,-72.518659,604,1,2018
57854,1T01111,56320,25973,7.901356,-72.51271700000001,604,1,2018
57984,1T01278,60688,68783,7.889924000000001,-72.492841,604,1,2018
58513,1T01908,55855,75215,7.885499,-72.50428199999999,604,1,2018
59250,1T02831,81206,96166,7.882389,-72.486406,604,1,2018
59389,1T02982,55899,61859,7.88765,-72.475808,604,1,2018
59425,1T03020,66307,66171,7.887183,-72.484535,604,1,2018
59427,1T03022,51639,56668,7.889747,-72.483866,604,1,2018
59464,1T03066,57677,61541,7.887086,-72.47663100000001,604,1,2018
59484,1T03094,58688,64561,7.889968,-72.504576,604,1,2018
60475,1T04668,90420,104500,7.890459,-72.49725,604,1,2018
60565,1T04904,50156,51643,7.923939,-72.493081,604,1,2018
62296,1T08686,63099,61577,7.928253,-72.49351999999999,604,1,2018
62341,1T08738,81918,89120,7.916283999999999,-72.494135,604,1,2018
62344,1T08743,89528,85279,7.887735,-72.495805,604,1,2018
62347,1T08750,90658,87989,7.888215,-72.496271,604,1,2018
62639,1T09273,92400,81620,7.861955,-72.50241899999999,604,1,2018
62976,1T09747,58151,68051,7.8852899999999995,-72.492519,604,1,2018
63011,1T09794,76230,49928,7.891630999999999,-72.56875500000001,604,1,2018
63028,1T09815,80054,94146,7.8876990000000005,-72.49730600000001,604,1,2018
63054,1T09869,70180,63140,8.206407,-72.633308,604,1,2018
63781,1T10909,57200,65400,7.9271259999999995,-72.507848,604,1,2018
63790,1T10920,51810,37180,7.891380000000001,-72.57126600000001,604,1,2018
64022,1T11199,66330,72160,7.919223,-72.494056,604,1,2018
64226,1T11418,66542,68091,7.886191999999999,-72.48534599999999,604,1,2018
64501,1T11726,53130,54340,7.9153139999999995,-72.49999100000001,604,1,2018
64821,1TB0064,57074,63569,7.886178,-72.502898,604,1,2018
64854,200007,82922,0,6.1387,-75.3497,564,1,2018
65272,200291,55620,0,6.1482,-75.3781,564,1,2018
65296,20030TR2,51495,48630,4.59733829,-74.07677082,2103,1,2018
65370,200375,78890,0,6.1587,-75.3717,564,1,2018
65474,20046TR1,87956,86665,4.59708619,-74.0890854,2103,1,2018
65517,200524,71037,0,6.1524,-75.3728,564,1,2018
65673,200655,53744,51858,7.06808689,-73.85686481,524,1,2018
65709,20068TR3,67931,64943,4.58991505,-74.08150631,2103,1,2018
65717,2007,77550,73260,4.822625,-75.738497,2073,1,2018
65851,200854,73424,0,6.1524,-75.3783,564,1,2018
66393,201230,56743,59039,7.06369402,-73.85634635,524,1,2018
66687,201543,55958,60940,7.05978438,-73.86774259,524,1,2018
67111,202404,56857,52651,7.07315487,-73.82879915,524,1,2018
67246,202606,52422,52290,7.06685336,-73.83507061,524,1,2018
67256,202614,60182,59442,7.06849432,-73.83838535,524,1,2018
67424,20290,66000,76400,4.184083,-74.81799699999999,3332,1,2018
68050,20438TR1,87983,71489,4.55245392,-74.09182528,2103,1,2018
68159,20459,53460,56100,4.252762000000001,-74.60967,3332,1,2018
68167,20460TR1,65830,56938,4.549416099999999,-74.09259305,2103,1,2018
68175,20464TR1,55420,47057,4.54655303,-74.09469981,2103,1,2018
68198,20471TR1,60488,50713,4.55356603,-74.09191868,2103,1,2018
68259,2048TR1,58884,54054,4.74967631,-74.09314824,2103,1,2018
68300,205003,67996,0,6.1142,-75.4083,564,1,2018
68332,205024,92704,0,6.1792,-75.3601,564,1,2018
68496,205147,91574,0,6.1207,-75.4313,564,1,2018
70012,206420,74060,0,6.0669,-75.3353,564,1,2018
70073,206506,55220,0,6.1802,-75.3651,564,1,2018
70133,206565,69215,0,6.1745,-75.369,564,1,2018
70155,206585,73106,0,6.1716,-75.3644,564,1,2018
70293,20676,77759,78706,4.445157,-75.20464100000001,3332,1,2018
70299,20678,57585,59736,4.445236,-75.204408,3332,1,2018
70441,20691,52360,33217,4.358181,-75.05096,3332,1,2018
70542,207052,85864,0,6.141,-75.4154,564,1,2018
70760,20724,55000,0,6.2167,-75.5832,564,1,2018
70889,20735,53006,0,6.3295,-74.9639,564,1,2018
71088,207538,88248,0,6.1983,-75.3813,564,1,2018
71565,208026,54051,63270,7.37437673,-73.91469609999999,524,1,2018
71748,20844TR1,53794,50250,4.57647231,-74.15373509,2103,1,2018
71843,20873TR1,71793,63006,4.60962881,-74.05528089,2103,1,2018
72143,20926TR1,60726,66277,4.58385316,-74.09990112,2103,1,2018
72345,20974,50640,0,6.162000000000001,-75.6157,564,1,2018
72415,2099TR2,70379,67460,4.77766816,-74.0443649,2103,1,2018
72487,21010TR1,54448,54079,4.58730122,-74.10223306,2103,1,2018
72532,21021TR1,53765,58544,4.58685832,-74.08784151,2103,1,2018
72585,21035TR1,56551,56813,4.58784438,-74.10077145,2103,1,2018
72590,21037,50185,57899,4.439557,-75.20417900000001,3332,1,2018
72647,21051,83950,105984,4.874308,-74.907065,3332,1,2018
72658,21055,61892,64324,4.440047,-75.204165,3332,1,2018
72738,21074,52011,57499,4.283093,-75.022511,3332,1,2018
72946,211056,61609,0,6.1216,-75.4379,564,1,2018
73123,21123,63888,60456,4.698055999999999,-75.923889,617,1,2018
73370,21180TR1,54165,48210,4.5463227,-74.10673651,2103,1,2018
73454,212,89182,65514,2.4209,-72.6145,3076,1,2018
73777,21293TR1,63035,53390,4.55225969,-74.09890704,2103,1,2018
74721,21599TR1,51633,47939,4.55635577,-74.11235207,2103,1,2018
75052,2163,51136,60500,4.811643,-75.693489,2073,1,2018
75153,2164,87187,89098,4.811635,-75.69341999999999,2073,1,2018
75605,2179,71762,105000,4.424939,-75.177638,3332,1,2018
75784,21825,65185,0,6.1803,-75.6068,564,1,2018
76036,21850,64680,69985,5.322025,-72.372598,3370,1,2018
76037,21850,64680,69985,5.351975,-72.40535899999999,3370,1,2018
76038,21850,64680,69985,5.334149,-72.39099,3370,1,2018
76039,21850,64680,69985,5.346814,-72.382775,3370,1,2018
76040,21850,64680,69985,5.322617,-72.372263,3370,1,2018
76440,2189470,67410,67898,3.48532749,-76.49837451,2438,1,2018
76482,21904,56953,0,6.2162,-75.5705,564,1,2018
76987,22043TR1,61640,56309,4.65703534,-74.07032676,2103,1,2018
77073,22064,72195,66295,4.741912,-75.910542,617,1,2018
77333,22104TR1,52433,56553,4.65098376,-74.06099729,2103,1,2018
77505,221123,56333,0,6.0441,-75.4281,564,1,2018
78263,221762,59624,0,6.0289,-75.4019,564,1,2018
78458,22223TR1,54286,56362,4.68067558,-74.13625358,2103,1,2018
78505,2223473,52470,54010,3.47298062,-76.52687381,2438,1,2018
78506,22234TR1,62557,76149,4.68320347,-74.13421557,2103,1,2018
78565,22248TR1,52574,51926,4.68556749,-74.14173163,2103,1,2018
78591,2225476,88550,92033,3.46092571,-76.5016032,2438,1,2018
78604,2225794,50854,53185,3.4906595,-76.52188100000001,2438,1,2018
78607,22258TR1,51472,51656,4.68580355,-74.14811552,2103,1,2018
78624,22264TR1,50323,50988,4.68443303,-74.14395069,2103,1,2018
78625,22265TR1,51781,51039,4.68251649,-74.14368369,2103,1,2018
78627,22266TR1,58637,68611,4.68398956,-74.14213155,2103,1,2018
78667,2228131,61192,59202,3.34328672,-76.53475659,2438,1,2018
78715,2229544,66000,78760,3.43018894,-76.49244109,2438,1,2018
78935,22336,58580,0,6.2054,-75.5719,564,1,2018
78975,2234645,72071,74736,3.38135695,-76.51723327,2438,1,2018
79180,22402TR1,72480,63040,4.66957108,-74.05318214,2103,1,2018
79229,22406TR1,69526,67562,4.66895114,-74.05385251,2103,1,2018
79350,2242,63896,64593,4.8020629999999995,-75.693298,2073,1,2018
79355,224204,89942,0,6.0385,-75.4252,564,1,2018
79468,22452,92429,0,6.1646,-75.6045,564,1,2018
79477,22455TR1,58023,55318,4.66894312,-74.05729827,2103,1,2018
79705,22507TR1,62899,59575,4.66685583,-74.05021823,2103,1,2018
80291,22630TR2,59037,69728,4.67750024,-74.05101407,2103,1,2018
80294,22631TR1,54315,59336,4.67829723,-74.0501002,2103,1,2018
80320,22641TR1,62090,65646,4.67662706,-74.04914279,2103,1,2018
80995,22758,50325,50585,4.427768,-75.16933,3332,1,2018
81154,22782TR1,55573,50062,4.66534208,-74.05739739,2103,1,2018
81368,22808,54090,0,6.2478,-75.5641,564,1,2018
81485,22824TR1,56342,57621,4.66592134,-74.05711550000001,2103,1,2018
81764,228TR1,52570,47753,4.62104728,-74.15538005,2103,1,2018
81889,22949TR1,53777,76422,4.68042978,-74.13834315,2103,1,2018
82135,230094,76560,0,6.1733,-75.3215,564,1,2018
82211,23014,64680,38280,5.218351,-74.941463,3332,1,2018
82805,23127TR1,60120,64579,4.65504717,-74.05934029,2103,1,2018
82809,23129TR1,67083,70619,4.65389209,-74.06045470000001,2103,1,2018
83134,232001,76920,0,6.1699,-75.3282,564,1,2018
83946,23416TR1,86088,86492,4.66493872,-74.05901027,2103,1,2018
84106,2348420,79096,144042,3.33977338,-76.54929302,2438,1,2018
84145,234TR1,54937,53607,4.61885629,-74.15586649,2103,1,2018
84309,2355914,59551,55048,3.38066208,-76.52667521,2438,1,2018
84401,2359324,80960,19826,3.41931736,-76.54726197,2438,1,2018
84427,2360080,77220,57090,3.23502042,-76.43007932,2438,1,2018
84496,2362309,66000,65340,3.50798639,-76.53446814,2438,1,2018
84506,23626TR1,53137,48328,4.58366236,-74.07259739,2103,1,2018
84522,23631TR1,61979,59394,4.64921618,-74.06595909999999,2103,1,2018
84548,23646TR1,59334,55619,4.64299443,-74.06774501,2103,1,2018
84580,23661,69410,0,6.2123,-75.5793,564,1,2018
84581,23661TR1,53643,55643,4.64017376,-74.06513175,2103,1,2018
84593,23668,52460,0,6.2168,-75.5691,564,1,2018
84605,23672TR1,66197,74414,4.64332904,-74.06334584,2103,1,2018
84637,23689TR1,52560,43680,4.63187733,-74.05384047,2103,1,2018
84657,237,84140,83572,4.4413089999999995,-75.240615,3332,1,2018
84821,23723TR1,58045,57105,4.6199432,-74.06742129,2103,1,2018
84835,23725TR2,88293,91025,4.61914965,-74.06822744,2103,1,2018
84902,2373688,73692,86558,3.45160945,-76.50927375,2438,1,2018
85224,2379911,51216,44572,3.46488873,-76.48004324,2438,1,2018
85534,2385TR1,50951,50835,4.62057517,-74.18896627,2103,1,2018
85548,23864,87239,0,6.257999999999999,-75.5734,564,1,2018
86093,24044,60720,0,6.1562,-75.635,564,1,2018
86200,24095TR1,67332,63239,4.690951,-74.05719342,2103,1,2018
86523,24214,83348,0,6.2347,-75.6237,564,1,2018
86567,2423TR1,50042,50358,4.63967815,-74.15860924,2103,1,2018
86756,24340TR1,70962,84646,4.6907052,-74.15768506,2103,1,2018
86918,24424,74423,0,6.2682,-75.596,564,1,2018
87143,24533TR1,68320,52137,4.67662419,-74.05121059999999,2103,1,2018
87565,24704TR1,53624,50840,4.67238946,-74.14703091,2103,1,2018
87622,2473,53361,54704,4.144376,-74.88036600000001,3332,1,2018
87665,24751TR1,53563,50412,4.68471894,-74.13031258,2103,1,2018
87736,24792,76388,0,6.2015,-75.5887,564,1,2018
88128,24915TR1,51782,51096,4.68888205,-74.04818767,2103,1,2018
88243,24965,70106,0,6.228,-75.5729,564,1,2018
88355,2502,51325,50325,4.815279,-75.70695500000001,2073,1,2018
88503,25091,74632,0,6.2928,-75.5726,564,1,2018
88684,25194TR1,51763,56324,4.69488149,-74.16620036,2103,1,2018
88757,252058,58410,0,5.9313,-74.8173,564,1,2018
89027,253092,79200,0,5.914,-74.8468,564,1,2018
89257,25376TR1,50190,43195,4.57101489,-74.09649718,2103,1,2018
89444,25426TR1,55453,44291,4.59244466,-74.07385332,2103,1,2018
89578,25482TR1,64350,60359,4.51759746,-74.09044503,2103,1,2018
89643,25502TR1,55807,51078,4.58266656,-74.10293264,2103,1,2018
89670,2550TR1,63377,59771,4.61923273,-74.13763899,2103,1,2018
90223,25609TR1,53434,51944,4.61739869,-74.13442412,2103,1,2018
90378,25663TR1,60176,58926,4.62985135,-74.08159913,2103,1,2018
90453,25690TR1,91423,102269,4.60926727,-74.09269904,2103,1,2018
90482,25700TR1,81257,74406,4.61790919,-74.13546059999999,2103,1,2018
90640,25762TR1,53551,54610,4.62649382,-74.12969321,2103,1,2018
90859,2581TR2,84392,79349,4.63296481,-74.15830959,2103,1,2018
91700,26024TR1,55030,52752,4.5811064,-74.11521915,2103,1,2018
91907,26067TR1,53733,50269,4.57107849,-74.09447349,2103,1,2018
91944,26084TR1,68286,65814,4.57692782,-74.10794717,2103,1,2018
91950,26087TR1,54485,47853,4.57883691,-74.10593666,2103,1,2018
91964,26093TR1,69055,61406,4.57535619,-74.10082702,2103,1,2018
92023,26112TR1,61752,54750,4.57151222,-74.09292364,2103,1,2018
92208,2618TR1,71659,75590,4.62274725,-74.15383421,2103,1,2018
92278,2621TR1,52767,47198,4.6228819,-74.15224998,2103,1,2018
92776,2635TR1,51252,46163,4.61875202,-74.15361935,2103,1,2018
92852,263TR1,51045,46898,4.64551774,-74.1574301,2103,1,2018
93066,26455TR1,85226,80515,4.58226434,-74.10353081,2103,1,2018
93116,2647TR1,57130,56136,4.61787768,-74.15163577,2103,1,2018
93406,26535TR1,60300,58564,4.59166028,-74.09371719,2103,1,2018
93505,26562TR1,52369,55196,4.58602696,-74.08853593,2103,1,2018
93527,26574TR1,57708,55458,4.59275807,-74.09910872,2103,1,2018
93584,2660TR1,63144,64628,4.6355414,-74.16435716,2103,1,2018
93604,2661TR1,61055,54453,4.634630400000001,-74.16414058,2103,1,2018
93643,26637TR1,52364,50437,4.57077081,-74.07892858,2103,1,2018
93747,26689TR1,58742,50639,4.58010315,-74.10682016,2103,1,2018
93755,26693TR1,59204,55349,4.58071048,-74.10769106,2103,1,2018
93767,2669TR1,62784,63535,4.63727402,-74.16546182,2103,1,2018
93804,26714TR1,55341,53593,4.56796733,-74.08714708,2103,1,2018
93884,26753TR1,52102,53399,4.58675003,-74.08906133,2103,1,2018
93931,26775TR1,56622,54292,4.74953937,-74.05472913,2103,1,2018
94331,269002,68950,0,6.1363,-75.2994,564,1,2018
94969,270311,55234,40830,7.34605382,-73.89542899,524,1,2018
95500,27164TR1,66641,64825,4.69644108,-74.04483186,2103,1,2018
95510,2716TR1,88799,75949,4.6122604,-74.14226448,2103,1,2018
95706,2725TR1,51385,63718,4.61092942,-74.13583016,2103,1,2018
95751,2727TR1,58196,72019,4.61314276,-74.13858494,2103,1,2018
96090,2739TR1,64671,63484,4.60999206,-74.14043617,2103,1,2018
96475,27494,70970,0,6.2389,-75.6129,564,1,2018
96486,274TR1,52194,46870,4.6347765,-74.15423528,2103,1,2018
96521,27502TR1,50183,48285,4.6936101,-74.03207782,2103,1,2018
96622,27515TR1,51050,53173,4.69449646,-74.02942789,2103,1,2018
96643,2751TR1,53298,49247,4.60987232,-74.13777879,2103,1,2018
96652,27521TR1,61636,59830,4.69591912,-74.03100238,2103,1,2018
96748,2754TR1,55718,59596,4.60868572,-74.13878433,2103,1,2018
96949,2762TR1,56388,53822,4.60729114,-74.13991019,2103,1,2018
96957,27632TR1,55936,51601,4.64229886,-74.07802961,2103,1,2018
96989,2764TR1,50532,48390,4.6052686,-74.14209545,2103,1,2018
97098,2770,72453,72145,4.152554,-74.88300100000001,3332,1,2018
97220,27759TR1,60000,57280,4.65215488,-74.0561833,2103,1,2018
97482,27866TR1,52256,51734,4.68048478,-74.15123241,2103,1,2018
98899,28109,82043,0,6.2498,-75.5638,564,1,2018
99162,282,57513,54020,4.441349,-75.239357,3332,1,2018
99496,28272,60777,63394,4.091541,-72.704514,500,1,2018
99546,28289TR1,75338,80092,4.6817556,-74.04668881,2103,1,2018
99750,28344,80080,77293,4.108699,-72.49968100000001,500,1,2018
100282,28393,62240,47547,4.073727,-72.707452,500,1,2018
100440,2846,78049,88833,4.220280000000001,-74.626301,3332,1,2018
100732,28541TR1,55437,54223,4.68201114,-74.14490638,2103,1,2018
100742,28545TR1,62116,60777,4.68506042,-74.14778722,2103,1,2018
100774,2855TR1,62684,62459,4.61670369,-74.17218032,2103,1,2018
101005,28611,74291,0,6.2021,-75.5732,564,1,2018
101051,28615,60685,0,6.1672,-75.6056,564,1,2018
101203,28627TR1,50272,47818,4.67628844,-74.14177517,2103,1,2018
101310,28636TR1,72653,72660,4.6751981,-74.14464454,2103,1,2018
101443,28649,50160,0,6.2016,-75.5873,564,1,2018
101770,28678TR1,87402,66026,4.59158923,-74.11300925,2103,1,2018
101810,28681TR1,58689,57084,4.59313164,-74.11046016,2103,1,2018
102023,286TR1,62671,65470,4.63970222,-74.16014191,2103,1,2018
102228,28726TR1,57009,58794,4.58543509,-74.13001922,2103,1,2018
102319,28757TR1,51696,50884,4.58288486,-74.12927266,2103,1,2018
102375,28779TR1,50306,47058,4.580972900000001,-74.13073943,2103,1,2018
102396,28787,77412,0,6.2489,-75.5658,564,1,2018
102476,28806TR1,57358,46148,4.60464637,-74.08863448,2103,1,2018
102479,28807TR1,64149,65983,4.60527949,-74.08850843,2103,1,2018
102509,28818TR1,63030,59913,4.60386886,-74.08739116,2103,1,2018
102558,28840TR1,50671,42974,4.58619025,-74.10592635,2103,1,2018
102563,28843TR1,52494,51109,4.59113545,-74.10527031,2103,1,2018
102565,28844TR1,68435,72421,4.5892338,-74.10644774,2103,1,2018
102642,28866TR1,63252,71612,4.59069026,-74.11196590000002,2103,1,2018
102650,28870TR1,50382,52360,4.58752925,-74.10905813,2103,1,2018
102656,28874TR1,51270,56778,4.58852735,-74.10725676,2103,1,2018
102668,28881TR1,67983,78319,4.58953117,-74.11081139,2103,1,2018
102675,28884TR1,52868,54521,4.58733502,-74.11844662,2103,1,2018
102713,28897TR1,60439,55363,4.57587701,-74.12465748,2103,1,2018
102723,289,84480,49720,5.680957,-76.65455,3226,1,2018
102928,28951TR1,67057,62487,4.59014423,-74.13999327,2103,1,2018
102946,28953TR1,77633,73179,4.59196968,-74.13961054,2103,1,2018
103179,28PN13CU002,84645,81382,0.8276319999999999,-77.64673,520,1,2018
105485,29315,51390,62210,4.075636,-72.703109,500,1,2018
105560,29350TR1,55997,47550,4.59693264,-74.14653931,2103,1,2018
106000,295,59031,48486,5.678122,-76.657786,3226,1,2018
106595,29691TR1,51670,42099,4.58434705,-74.11550448,2103,1,2018
106663,2970,58033,48830,5.200818,-74.896863,3332,1,2018
106861,298,64010,0,6.2714,-75.5872,564,1,2018
107336,29914TR1,54682,56433,4.60485435,-74.09165340000001,2103,1,2018
107338,29915TR1,62066,58371,4.605414700000001,-74.08972482,2103,1,2018
107361,29927,52863,0,6.1781,-75.5941,564,1,2018
107449,29954TR2,74052,64069,4.60642769,-74.08578688,2103,1,2018
107492,29975TR1,52485,55401,4.60388663,-74.08897711,2103,1,2018
107505,29980TR1,54664,56559,4.60690726,-74.09216734,2103,1,2018
107765,2B-HOT,75120,70160,7.022727000000001,-73.08255600000001,1737,1,2018
109089,30053TR1,55296,50151,4.60160339,-74.13212599,2103,1,2018
109094,30056TR1,50354,46609,4.60321168,-74.13034352,2103,1,2018
109151,30080TR1,63032,66790,4.58786787,-74.11184615,2103,1,2018
109282,30124TR1,54739,56531,4.60245767,-74.07955024,2103,1,2018
109284,30125TR1,50006,55954,4.60271092,-74.07917208,2103,1,2018
109286,30126TR1,91213,82832,4.60160797,-74.07962243,2103,1,2018
109355,30156TR1,64571,62263,4.59995384,-74.07767093,2103,1,2018
109369,30160TR1,74883,79368,4.60107627,-74.07827598,2103,1,2018
109390,30170TR1,65722,63490,4.59869047,-74.07957029,2103,1,2018
109391,30170TR2,89656,78138,4.59869047,-74.07957029,2103,1,2018
109408,30180TR1,53126,29334,4.60479992,-74.08419177,2103,1,2018
110043,30405TR1,52462,49609,4.59706499,-74.10410893,2103,1,2018
110045,30406TR1,53381,57559,4.59077048,-74.10441202,2103,1,2018
110122,3043TR1,54293,59612,4.61694663,-74.13166476,2103,1,2018
110738,30596,49990,0,6.2016,-75.5728,564,1,2018
111299,3077,53522,47287,5.193573000000001,-74.893077,3332,1,2018
111345,3078TR1,55574,51748,4.62063533,-74.16195704,2103,1,2018
111858,31016,61389,0,6.2195,-75.578,564,1,2018
112111,311,59819,56888,5.690416,-76.659159,3226,1,2018
112150,31103,66522,63028,4.752999,-75.916077,617,1,2018
113333,3136TR1,68475,65893,4.61593192,-74.18735797,2103,1,2018
113901,31552,52930,0,6.2089,-75.5904,564,1,2018
115700,32087,85372,0,6.2439,-75.5733,564,1,2018
115818,32120TR1,56735,57709,4.59656021,-74.12694416,2103,1,2018
115871,32137TR1,58742,45883,4.61297889,-74.09508713,2103,1,2018
115892,32144,60549,51461,5.144555,-73.201284,500,1,2018
115906,32147TR1,52563,64469,4.61053637,-74.09363411,2103,1,2018
115950,32159TR1,53338,60920,4.61028886,-74.0927804,2103,1,2018
115967,32163TR1,61562,51691,4.59433657,-74.13800797,2103,1,2018
115972,32165TR1,56510,50170,4.59333962,-74.13936875,2103,1,2018
115991,32171TR1,64858,59394,4.59215646,-74.13679158,2103,1,2018
116025,32183TR1,53595,49100,4.59271166,-74.13576083,2103,1,2018
116039,32188TR1,59885,57143,4.59468091,-74.14032444,2103,1,2018
116068,32199TR1,65680,62368,4.59398248,-74.13548639,2103,1,2018
116211,32239,71247,0,6.2339,-75.5687,564,1,2018
116504,32344,55817,0,6.244,-75.5733,564,1,2018
116585,32386,63262,0,6.3116,-75.5577,564,1,2018
116603,32395,75426,0,6.2195,-75.5844,564,1,2018
116630,32408,57280,0,6.2026,-75.586,564,1,2018
117169,3269,69511,73024,4.806376,-75.680821,2073,1,2018
117409,3280,87600,83000,4.814461,-75.713691,2073,1,2018
117842,32927,66144,74420,5.342934,-73.105908,500,1,2018
118094,33003TR1,71710,63961,4.65623549,-74.13827669,2103,1,2018
118429,33036TR1,51197,39524,4.65124273,-74.13819304,2103,1,2018
