servicio,cod_empresa,empresa,centro_poblado,numero_pqrs,latitude,longitude 
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,QUINAMAYO,1,3.1284739541,-76.556877503
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,OBANDO,1,4.57572205449,-75.9746885479
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,BOLO ALIZAL,1,3.4638603124,-76.3455604553
ENERGIA,637,COMPA?IA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,RIOFRIO,1,4.15690638946,-76.2883093841
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,HIGUERONCITO,1,4.49602885468,-76.1021355197
ENERGIA,637,COMPA?IA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,GUAYABAL,1,4.00528687312,-76.2319270125
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ROBLEDO,1,4.2534407405,-76.2264596764
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,LA IBERIA,1,4.064027721,-76.109213171
GAS,20518,SURCOLOMBIANA DE GAS S.A E.S.P,MOCOA,1,1.1525800991,-76.6515068624
ENERGIA,2371,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,SIBERIA,1,0.531066544,-77.042493127
ENERGIA,2371,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,CAMPO ALEGRE,1,0.413682194398,-76.5798437217
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,CARAMANTA,1,5.54853427166,-75.6438712654
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,COCORNA,1,6.05830616761,-75.1854817244
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,SAN ROQUE,1,6.48594047044,-75.0191661484
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,MACEO,1,6.55211468066,-74.7871571162
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,MARINILLA,1,6.17404951538,-75.3394598367
ENERGIA,2438,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,"BOGOTA, D.C.",1,4.64993705899,-74.106715324
ENERGIA,1864,AES CHIVOR & CIA SCA ESP,CARTAGENA DE INDIAS,1,10.3849883546,-75.4964264795
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ARARCA,1,10.2612013954,-75.5551460849
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ROCHA,1,10.1093781925,-75.4128629124
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA LUCIA,1,9.69717063303,-75.2213484513
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN JOSE DE LAS MARTAS,1,8.990662412,-74.538506308
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUERTO KENNEDY,1,9.34406713886,-74.7118047197
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANTO?ITO,1,9.13561117135,-74.8339164407
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA ROSA,1,9.06686606469,-74.6694397224
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOMA DE ARENA,1,10.7339791397,-75.2641171989
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANAS DE SAN LUIS,1,7.812640081,-73.933697718
ENERGIA,597,EMGESA S.A. E.S.P.,TURBACO,1,10.332772802,-75.424409165
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ZAMBRANO,1,9.74628103898,-74.8180006807
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,COMBITA,1,5.63454905762,-73.3239523652
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,MOTAVITA,1,5.57770072028,-73.3678389344
GAS,2097,MADIGAS INGENIEROS S.A. E.S.P.,SIACHOQUE,1,5.51181744443,-73.2446486951
GAS,2097,MADIGAS INGENIEROS S.A. E.S.P.,VENTAQUEMADA,1,5.36885763606,-73.5224525403
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL ARENILLO,1,5.05465992395,-75.5413115534
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL LLANO,1,5.47196789098,-75.5872849312
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,VENECIA,1,5.96473060641,-75.7355000679
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,LOS PENDALES,1,10.6180985005,-75.2044031025
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,PUERTO GIRALDO,1,10.5049581171,-74.8160130401
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA RITA,1,10.5936791424,-74.7814660607
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL DESEO,1,9.05193856347,-75.2344327469
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS AREPAS,1,9.072878584,-75.727614496
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA SUBIDA,1,9.106909916,-75.794855497
GLP,23312,INVERSIONES GLP SAS ESP,SANTANDER DE QUILICHAO,1,3.0160508863,-76.4853693048
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL ALTO DE LA VUELTA,1,10.5877009155,-73.1419738422
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SOLEDAD,1,9.05515582654,-73.7066505512
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DIOS ME VE,1,9.35716395675,-73.9795143015
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,POPONTE,1,9.42342550502,-73.4116310494
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN FRANCISCO DE ASIS,1,10.2877261878,-73.8933828242
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,CUATRO VIENTOS,1,9.74066965238,-73.7093898681
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN JOSE DE ORIENTE - BETANIA,1,10.3486396288,-73.0512398272
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,BUENAVISTA,1,8.22116707849,-75.4808968789
GLP,23312,INVERSIONES GLP SAS ESP,TABIO,1,4.91720363832,-74.0961796864
GLP,23312,INVERSIONES GLP SAS ESP,TENJO,1,4.87195981007,-74.1439551406
ENERGIA,3226,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,LLORO,1,5.49791739086,-76.5450652111
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PRIMAVERA,1,8.53708187141,-75.3272221873
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TORNO ROJO,1,7.96967130735,-75.5530016543
GAS,978,"GASES DE LA GUAJIRA S.A., EMPRESA DE SERVICIOS PUBLICOS",LA PUNTA DE LOS REMEDIOS,1,11.2931174625,-73.262463999
ENERGIA,42637,HELIOS ENERGIA S.A. ESP,CONEJO,1,10.777297073,-72.7985948028
GAS,978,"GASES DE LA GUAJIRA S.A., EMPRESA DE SERVICIOS PUBLICOS",EL PAJARO,1,11.710722253,-72.6724474508
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,EL TAMBO,1,1.4076491661,-77.3902057813
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PERICO AGUAO,1,11.2386861048,-73.6846260906
ENERGIA,2322,VATIA S.A. E.S.P.,CIENAGA,1,11.0066586077,-74.2412855651
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CANTAGALLAR,1,10.3489247336,-74.8005208298
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,HURQUIJO,1,9.19692937515,-74.1397383597
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS CANOAS,1,10.232820638,-74.494008714
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUEBLOVIEJO,1,10.9948385981,-74.2824768666
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,REMOLINO,1,10.7021709717,-74.716139312
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL COCO,1,9.25905387707,-74.2878851837
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BARRO BLANCO,1,9.381961925,-74.632600726
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CAPUCHO,1,10.1587343055,-74.7233076912
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALOMAR,1,10.7902170848,-74.1830749531
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,TUCURINCA,1,10.6500480164,-74.1659560965
GAS,2097,MADIGAS INGENIEROS S.A. E.S.P.,CASTILLA LA NUEVA,1,3.82804244894,-73.6881308587
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,EL ENCANO,1,1.16145640527,-77.1554934824
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,GIGANTE,1,2.38403102318,-75.5476811212
GLP,20518,SURCOLOMBIANA DE GAS S.A E.S.P,SAN JOSE DE ISNOS,1,1.92947064584,-76.2176399095
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,PITALITO,1,1.85297434352,-76.0490044984
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,SANDONA,1,1.28314414356,-77.4730451357
GLP,24869,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA SAS ESP,CUCUTA,1,7.90558402069,-72.5080651202
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,TIBU,1,8.63899279345,-72.7342132578
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,CALARCA,1,4.52148797904,-75.6455330683
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,QUIMBAYA,1,4.62438412181,-75.7650742652
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA UNION,1,4.855246444,-75.693058415
ENERGIA,2073,EMPRESA DE ENERGIA DE PEREIRA S.A. ESP.,MARSELLA,1,4.93556204249,-75.7385816147
GLP,24869,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA SAS ESP,BUCARAMANGA,1,7.11626842734,-73.1325976221
GLP,23312,INVERSIONES GLP SAS ESP,BUCARAMANGA,1,7.11626842734,-73.1325976221
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,CONFINES,1,6.35733168284,-73.2405558524
GAS,3227,PROMOTORA DE SERVICIOS PUBLICOS S.A. E.S.P.,EL CARMEN DE CHUCURI,1,6.697907475,-73.511267745
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,EL GUACAMAYO,1,6.24512015463,-73.496894218
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,HATO,1,6.543874338,-73.3082704431
GLP,24869,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA SAS ESP,JESUS MARIA,1,5.87654384542,-73.7833343323
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,PARAMO,1,6.41659506947,-73.1703905871
ENERGIA,2322,VATIA S.A. E.S.P.,SABANA DE TORRES,1,7.39191179389,-73.4990518794
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SAN BENITO,1,6.12666534773,-73.5091199864
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,LA FLORIDA,1,1.299192798,-77.406436071
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,LA LLANADA,1,1.47264363566,-77.5807206702
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,PIEDRANCHA,1,1.14083809331,-77.864427399
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BARAYA,1,9.07383359871,-74.9840393687
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANDRES DE PALOMO,1,9.11397298488,-75.0009055556
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALMAS DE VINO,1,9.407745599,-75.169068942
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALMARITO,1,8.71710763381,-74.7254393864
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TUMBATORO,1,9.37496995047,-75.3676652555
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CANUTAL,1,9.48616849457,-75.0659638465
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CISPATACA,1,8.88005248333,-75.1042762848
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,PAILA ARRIBA,1,4.236152787,-76.038113549
ENERGIA,2322,VATIA S.A. E.S.P.,CANDELARIA,1,3.4077643196,-76.3464295384
ENERGIA,2322,VATIA S.A. E.S.P.,CARTAGO,1,4.758755097,-75.942264044
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,REMOLINO,1,3.30519351326,-76.2918620844
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLA LOPEZ,1,9.30314052146,-75.2283896539
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ARBOLEDA,1,8.81918232022,-74.6284178811
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN LUIS,1,8.87347475146,-74.7050733949
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,IBAGUE,1,4.43280938914,-75.1953679078
ENERGIA,2322,VATIA S.A. E.S.P.,IBAGUE,1,4.43280938914,-75.1953679078
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,SANTA TERESA,1,4.44452135,-75.261563435
ENERGIA,2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,COELLO,1,4.28728335548,-74.8984673202
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,YUCAL,1,10.128321539,-74.9522153619
GAS,526,GAS NATURAL DEL ORIENTE SA ESP,CANTAGALLO,1,7.37831394834,-73.9146507991
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUAIMARAL,1,9.49614814431,-74.975252611
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GAMERO,1,10.2056825407,-75.2114187372
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN BASILIO DE PALENQUE,1,10.1045632637,-75.1993210881
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DO?A JUANA,1,9.09341304595,-74.1943954785
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANDOVAL,1,9.13278162009,-74.2446992103
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ANCON,1,9.22561122494,-74.5238256324
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,NOROSI,1,8.52597866614,-74.0380603025
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS PIEDRAS,1,10.314755245,-75.192935057
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUASIMAL,1,9.14342727939,-74.3353514615
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA ROSA,1,9.09393267234,-74.3146343246
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PAPAYAL,1,8.71096221174,-73.9494589333
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLA FLOR,1,7.94001464834,-74.2286072533
ENERGIA,2103,CODENSA S.A. ESP,CERINZA,1,5.95603263546,-72.9482718544
ENERGIA,2103,CODENSA S.A. ESP,COPER,1,5.47498409448,-74.0454584503
GAS,2097,MADIGAS INGENIEROS S.A. E.S.P.,RAMIRIQUI,1,5.4002211245,-73.3348676913
ENERGIA,23330,PROFESIONALES EN ENERGIA S.A E.S.P,SAMACA,1,5.49231280648,-73.4856416273
ENERGIA,2103,CODENSA S.A. ESP,SAN MIGUEL DE SEMA,1,5.51808577641,-73.7220038544
GAS,22910,INGENIERIA Y SERVICIOS SOCIEDAD ANONIMA EMPRESA DE SERVICIOS PUBLICOS,SOTAQUIRA,1,5.76498918403,-73.2465867116
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ALTO BONITO,1,5.11436440249,-75.509544401
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PORE,1,5.625719047,-75.452245087
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN PEDRO,1,5.25044327461,-75.7942690218
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAMARIA,1,5.23166669475,-75.5709631514
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PURNIO,1,5.4130285371,-74.6880712668
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BOLIVIA,1,5.326592908,-75.112378
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BONAFONT,1,5.3634124235,-75.6796140779
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,TUMBABARRETO,1,5.43810704489,-75.7002446054
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN JOSE DE SACO,1,10.8039903807,-75.0853520576
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTA RITA,1,10.5936791424,-74.7814660607
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ROTINET,1,10.5286137011,-75.0718139685
ENERGIA,597,EMGESA S.A. E.S.P.,SANTA CRUZ DE LORICA,1,9.2407803614,-75.8160972268
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NARI?O,1,9.16726366485,-75.838620988
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALO DE AGUA,1,9.15897593833,-75.8428380682
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN FRANCISCO DEL RAYO,1,8.12144098408,-75.7598555152
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVO PARAISO,1,8.22367978077,-75.6304293835
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,AGUA AZUL,1,0,0
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUATAPURI,1,10.7262101148,-73.3924662048
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,AGUA FRIA,1,9.45649388852,-73.5866965845
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA ISABEL,1,9.33260005006,-73.4827667894
ENERGIA,604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,LA MATA,1,8.61174752681,-73.635589891
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS BRISAS,1,8.8703038331,-73.7628159184
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUEBLONUEVO,1,8.74570913839,-73.7724896964
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENOS AIRES,1,8.46792481538,-75.756348445
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL LIMON,1,8.6908722124,-76.2602540679
ENERGIA,1032,ELECTRIFICADORA DEL CAQUETA S.A. ESP,SOLITA,1,0.876668991021,-75.619734067
GLP,23312,INVERSIONES GLP SAS ESP,POPAYAN,1,2.45994897276,-76.5988923721
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN JOSE DE URE,1,7.78718605251,-75.5331291795
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,FLECHAS,1,7.8836625022,-75.5583338081
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANANUEVA,1,9.03239678786,-75.8484001798
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ISIDRO,1,8.97799586333,-75.7798042481
ENERGIA,597,EMGESA S.A. E.S.P.,BOJACA,1,4.73720453576,-74.3445936942
GLP,3358,COMPA?IA DE SERVICIOS PUBLICOS S.A E.S.P,CAJICA,1,4.92081005268,-74.0234537112
ENERGIA,2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,CHIA,1,4.86606490054,-74.0503469604
ENERGIA,2103,CODENSA S.A. ESP,CUATRO ESQUINAS,1,4.87533805703,-74.0674245084
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,CUCUNUBA,1,5.24976706731,-73.7662193049
ENERGIA,2322,VATIA S.A. E.S.P.,CUCUNUBA,1,5.24976706731,-73.7662193049
ENERGIA,2322,VATIA S.A. E.S.P.,EL ROSAL,1,4.85053609442,-74.2630068618
GLP,23312,INVERSIONES GLP SAS ESP,FUNZA,1,4.71038172914,-74.2014894559
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,NARI?O,1,4.39983661649,-74.8247329958
ENERGIA,597,EMGESA S.A. E.S.P.,NILO,1,4.30580601104,-74.6199683585
ENERGIA,2103,CODENSA S.A. ESP,LA BOTICA,1,4.71124401231,-74.573070522
ENERGIA,1864,AES CHIVOR & CIA SCA ESP,SIBATE,1,4.49261081381,-74.2578772349
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,SUBACHOQUE,1,4.92907887681,-74.1727096099
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MONGUI,1,11.2286088002,-72.8217154794
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN PEDRO,1,10.8740180868,-72.7339225821
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA JAGUA DEL PILAR,1,10.5116713993,-73.0725613221
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CARRAIPIA,1,11.2558349098,-72.3688826175
GAS,978,"GASES DE LA GUAJIRA S.A., EMPRESA DE SERVICIOS PUBLICOS",CA?AVERALES,1,10.7554595063,-72.8443884902
GAS,978,"GASES DE LA GUAJIRA S.A., EMPRESA DE SERVICIOS PUBLICOS",LOS PONDORES,1,10.7282822074,-73.0063759622
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ZAMBRANO,1,10.8044898488,-73.0175435027
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BELEN,1,9.07876756598,-73.9067863552
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,HATOVIEJO,1,9.22893215139,-74.2234252368
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,LOS ANDES,1,9.58116073945,-74.3535971667
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA RETIRADA,1,0,0
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,PUEBLOVIEJO,1,10.9948385981,-74.2824768666
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL JUNCAL,1,9.93710352269,-74.794336438
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTA ROSALIA,1,10.8341841623,-74.120311519
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VARELA,1,10.8749411641,-74.168874378
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL REPOSO,1,10.955523861,-74.1722255881
GAS,2097,MADIGAS INGENIEROS S.A. E.S.P.,ACACIAS,1,3.99012009704,-73.7659360698
ENERGIA,2103,CODENSA S.A. ESP,SAN JUANITO,1,4.45818278703,-73.6767015182
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,BAJO PIRAVANTE,1,2.72057876461,-75.3012792552
GLP,20518,SURCOLOMBIANA DE GAS S.A E.S.P,OPORAPA,1,2.02505692943,-75.9951786162
ENERGIA,2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,PITALITO,1,1.85297434352,-76.0490044984
ENERGIA,2322,VATIA S.A. E.S.P.,CIRCASIA,1,4.61779473259,-75.6365262734
GLP,23312,INVERSIONES GLP SAS ESP,PEREIRA,1,4.80532287092,-75.7190152322
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,LA CELIA,1,5.00286711372,-76.0030868756
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,CALIFORNIA,1,7.34788166378,-72.9463686609
GLP,1601,GASES DEL SUR DE SANTANDER S.A. E.S.P.,CONCEPCION,1,6.76883643116,-72.694595635
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,COROMORO,1,6.29499521987,-73.0408156038
ENERGIA,2322,VATIA S.A. E.S.P.,LEBRIJA,1,7.11335571687,-73.2195525933
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,MOGOTES,1,6.47521108164,-72.9698135047
ENERGIA,2322,VATIA S.A. E.S.P.,PUERTO WILCHES,1,7.349066143,-73.899334022
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA CONCEPCION,1,8.89300145075,-75.2124891602
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,GUADALAJARA DE BUGA,1,3.90082284434,-76.2989614887
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,SAN ANTONIO,1,3.95782820456,-76.2721257822
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,MADREVIEJA,1,3.46596195583,-76.2993756803
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,DOMINGO LARGO,1,3.42424498426,-76.4593185989
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,CARTAGO,1,4.758755097,-75.942264044
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,EL POMO,1,3.63888195011,-76.1853250907
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,REMOLINO,1,3.30519351326,-76.2918620844
