nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CODENSA S.A. ESP,GUATAQUI,-74.7899684165,4.5174185796,25324000,2103,2020,4,0,32.23,0,0,0.1,0,1.59,0,0,0,0,0,0,33.92,1
CODENSA S.A. ESP,GUATAVITA,-73.8329037894,4.93513630968,25326000,2103,2020,4,85.2,859.35,0,0.27,12.35,0,0,0,0,0,0,0,0,957.16,1
CODENSA S.A. ESP,GUAYABAL DE SIQUIMA,-74.4674372775,4.87796944798,25328000,2103,2020,4,0.79,271.74,0,0.25,0,0,2.3,0,0,0,0,0,0,275.08,1
CODENSA S.A. ESP,GUAYABETAL,-73.8150933246,4.21529724505,25335000,2103,2020,4,232.12,517.52,0,0.27,1.6,0,2.13,0,0,0,0,0,0,753.63,1
CODENSA S.A. ESP,GUTIERREZ,-74.0030457779,4.25467590551,25339000,2103,2020,4,90.68,382.23,0,0.17,0,0,0,0,0,0,0,0,0,473.08,1
CODENSA S.A. ESP,JERUSALEN,-74.6954162724,4.56230969976,25368000,2103,2020,4,19.02,534.85,0,0,0,0,11.74,0,0,0,0,0,0,565.6,1
CODENSA S.A. ESP,JUNIN,-73.6629251148,4.79038167706,25372000,2103,2020,4,326.17,359.78,0,0,163.55,0,0,0,0,0,0,0,0,849.5,1
CODENSA S.A. ESP,LA CALERA,-73.967966495,4.72138578652,25377000,2103,2020,4,27.36,2813.61,0,0,0.3,0,6.37,0,0,0,0,0,0,2847.64,1
CODENSA S.A. ESP,MUNDONUEVO,-73.8678072951,4.66119833129,25377002,2103,2020,4,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,1
CODENSA S.A. ESP,EL SALITRE,-73.9900045809,4.6778095075,25377003,2103,2020,4,0,8.38,0,0,0,0,0,0,0,0,0,0,0,8.38,1
